,gid,black,white,black_rating,white_rating,move_list,winner
6282,1972144,JKB,wolve_bot,2161,1942,c2*j9h6e4j8g7h9b10g6f7e5c6d5c5b12c11d4c4c12d11d12e11e12f11f12g11c7k6g12h11d2d3e6f6e3g4g5f5e9f9g3i3g8f8h12j11j2j3l1k2i13k12k11j12k1i2i11k9k10j10i10i9h10i7,black
6284,1969554,psikonauta,JKB,1902,2161,a3i10f10f8i7h8i9i8g8f9g9h6g7g6d7f7c10c11d10d8e7d11e10e8c8c9a10b9a9b8a8b7a7b6a6b4b5c4c5d4d5e4f5g4h4h3i3b10a11b11a12d12a13g5j5f11h10j8h7g12h11h12k10j11k11j10k9j9k7k8m7l7m6l6m5l5m4l4m3l2,white
6285,1967929,JKB,Tommah,2161,1769,c12*i5h8j9j7d5d8f8e11e10d11f10f11g10g12g11f12i11h11i9i2j3h6g6h5g5,black
6286,1966820,magicnonno,JKB,1877,2161,a4*h4i10k10k11l10l11f10g6j5h8e7f5e5e6c7d7c8d6c6d5c5d9d8f8b10e2g7i5i6j4k4k3m2l3m3k2m1l4m4k6l5k5m6l6m5l7m7l8m8l9m9j11e3d4,white
6289,1961230,bennok,JKB,1905,2161,m4*i9e4c4c3d4e3h4h6k6i10e11f12c12d11f10d12g11g12h11j5e7h12i11i12j11j12l11k11l10k10l9k9l8k7d7e9f8f7g6k8m6l6m5l4l5i7j7i8j8g7,white
6290,1959072,JKB,wolve_bot,2161,1942,c2e6j9i8h6g9f9g5j6k7c6g7h8h7i7h9g8j4k4e11f10k3d7e8d9d10c10c11l5e9m2k2b12d5m1l4l3f11g10g12b11b8,white
6292,1955324,JKB,realefab,2161,1772,b2*j9k3f5f6d7e8f7e7c9c10d9d10e9e10f9f10h9g9h7h8j7i7,white
6293,1953260,Marius Halsor ★,JKB,2005,2161,l12e4c4c3e3i5d6e9g7g6f7f6e7e6c7d4h5g4h6i3h3h4j3i7b7g8c10d8b9d3k6d7j5j8,white
6295,1949297,PaulStu,JKB,1896,2161,m11d3i5i8d4e9g8g9f9e11f10f11c10d11g10g11h10h11i10i11j10j11k10k12k11j12l12l11m10l10m9l9m8l8m7l7m6l6m5l5m4l3l4k4k5j5j6i6i7h7h8g7c9e8,white
6298,1942630,PaulStu,JKB,1896,2161,m11e4d4e3d3d5i5i8f9h6j5g10e9g7h7i6j6i9,white
6299,1942629,JKB,David J Bush ★,2161,2130,c12*i5h9j9g11e9g7d5e8h7g8c8e10f9g10k8g12d9d12a12b12,white
6306,1941947,Tom Ace,JKB,1929,2161,k2i10l12e4f4f8g8f10j8i5i6h6k4j5k5j7e8e9d9d10c10c11b10c12g10g7i8j6k7k9,white
6307,1940290,JKB,Force majeure,2161,2092,a6i10e9d3i5f8j9i9k10j11k11j10k9j8l7k6j7k7l4j12l11j13k13m5e8f6e6e7c8d7b7c7b8d8c9d9c10c4h8f11f9d12e11e12c12f10d10g8g9i4k3j4g5j2k4i7g6h7f7,black
6309,1938071,MoHex3H,JKB,1500,2161,g7*d10i10i5d3h7h4j6g9h9g11h11h10g10f11f10e11c10b12c12h3l2e10k7k9f8e9d8h6f7e7e8f9g5,black
6310,1938055,JKB,Force majeure,2161,2092,a9*j4i10e9g6d5d4c5e7h6f10k10k12j12k9h8f11d11d10e10g7i8h7j6j7i7j3k4l2k2k3h4i2g3g4h3g2f3f2e3e2c3,black
6312,1938053,JKB,EJCT,2161,1772,c2,black
6313,1938052,passenger,JKB,2044,2161,a3i10k11i5d10e6f6e8f8f7f9g6h8f5j5j4l3k4l4k5l5k6l6k7l7k9,white
6314,1938046,JKB,h1h1h1,2161,1360,a3,black
6315,1938040,psikonauta,JKB,1902,2161,a3i10k10k11j11k9e9e6h5f8i7f10g10h8j9i9g8g9f9d11c11b12c12d10c10d9c9d8c8d6k8j10,white
6316,1938033,JKB,Falsifian,2161,2040,c12*j9h11i11i10j10e10d5d3c3d4b6c5c6d2e4g3f2e7f8e6g6i8d10d11c11b12c12,black
6318,1932635,JKB,log222,2161,1885,a9*j4f8j9i7k6k3d5d3c3c5j3j8i8j7l7k8g8h6g7g6e7d9e9e8f7f2d4f10f9d11e11d12d6h9e10e12f11f12g11g12i11,black
6319,1930986,JKB,game2two,2161,2039,c12*i5e4j9h8d4d5f8h4j5g7j7j6h7g8k6i11k9k10c11g10j11j10h9k5i7h6b6d9i6h10g9f10e9f9f7g5,white
6321,1926238,JKB,vieuxsac,2161,1945,c12*i5f5j9i6h6g8h7h8i7j4d5d3f8i4e3g5e6i9f7e10j8,black
6322,1924123,bennok,JKB,1905,2161,a3i10f9d10h8h6d7f8e9e8c9c8d8d11g8f6d9d6i5i6j5h5j6g11b10d12f11g10j9j10k11i12l9k9l8k7i8k8,white
6323,1920573,JKB,magicnonno,2161,1877,c12*i5e9j9i8g8h7g7i4g5g6f6f7h8k3h5h3f4f3g3h1h2i1i2j1k2g12i11g10f10e11i9h9f11,black
6327,1911417,pim,JKB,1421,2161,m10*,white
6328,1911416,JKB,Lukasz S.,2161,2047,c12e4j9j11k11j12k12k9i5h6d4e3c3i7e7d6d5f7c8d8e8b7f6d11f10e9f8f9h8,black
6329,1911415,Marius Halsor ★,JKB,2005,2161,l12e4c4c3e3i5g7f10e10f9e8e9i8h7c10d9c9d8c8d7c7d4j7i4b4d3g4e5h6g5h4h5f5f7l4j5b3c5,white
6335,1910836,JKB,firehand,2161,1924,a9*j4i5j9j11k11j10e9f6d6e4f5e6e5f3c6f2g3h1i2g4f4h3h2k3l2d7j5i7h6g7h7g9g8h5g6g5k5f9f8d11k8,black
6337,1908297,PaulStu,JKB,1896,2161,m11d3i5j8d4e3c4c3e4e9f9h6i6h7g8h5i7h8f7f3h4g5i8j3i4i2g3h1g2g1f2f1e2e1d2d1b2c2a4b4a5b5a6b6a7b7a8b8a9b9a10b10a11b12b11d11c11c12d10e10d9e8d8e7c7d7c8e5,white
6338,1907604,JKB,Jose Maria Grau Ribas,2161,2083,c12*i5f5j9h6d5i6g6e7e6f6h5f8g7g8h7h9h8i10g9f11e10d12c11b13k8i9a13b12a12b11a11c8b9b10a10d8,white
6340,1907602,Jose Maria Grau Ribas,JKB,2083,2161,a4*j10k11h5f3i5g9h8h11h9h7e9g8,white
6345,1900813,realefab,JKB,1772,2161,a4*d10i10g7h4f5e8d8d9b10c10b11c11b12c9b9c8b8c7b7c6b6c5b5c4b4c2c3e2d2e1d3e3d4e4d5g3f4g2i4h6h5g6i6h7i7i5j5j4k4l2j2k3g5e5e6d6f7f9g8g9h8i9h9g11,white
6346,1897433,JKB,Marius Halsor ★,2161,2005,a3c5j9j11k11j12k12k10l8k8k9l9i11h6e7f5i5j7g6h4j5i3g4h5d6f7g7f9h8h7g8h2f3f4g3g5e4f6d9d10e9f11f8g12e11e10g10f10g11f12h12,black
6348,1895708,Jose Maria Grau Ribas,JKB,2083,2161,a3e9j9j10k9k11l10l11k10j11f9i5g6g7f7e10h8f8i6h6j5f11f10e11g11j4l3k4l4k5l5k7k6i9j8j7j6g10,white
6349,1894305,passenger,JKB,2044,2161,a3e9k10i5g7g6d10e7j5j4l3k4l4k5l5j3k2k7k6j7j6i7i6g8d9e8f6c8,white
6351,1890745,JKB,bennok,2161,1905,a6i10e9d3i5h6c3g7h8f9f8c4f6,black
6352,1889024,JKB,Wickedestjr,2161,1849,m9i5d5d3c3c4e3e2f8e10g9g10f10e12f11f12g11g12h11h12d9d10c10c11b11b12i11i12j11,black
6353,1889023,h1h1h1,JKB,1360,2161,a10*c11e4g3i10j6f8h9f10,white
6354,1888829,magicnonno,JKB,1877,2161,a3e9h8j11k10j10k9j9l11k11l10k12l12k8g10i5j5i6g7g8h7e11f11g6f7f6d7d6e6f4e5e4c5d5b7c7b8g3c8b6c6c4b4,black
6357,1882235,Force majeure,JKB,2092,2161,a3i10k10k11d10e6g7h5f6g4f5f4h4h3e5e4d5d4b5c5b6c6b7c7b8c8b9c9b10c10b11c11b12b4c4d2c3c2b3b1b2c1a2a1d3e2e3f2h2f3k3g9f9f10,white
6358,1880477,JKB,passenger,2161,2044,a9i10d5c10e9d3c3d2c2c5h6g7f7f8e8h3d4c4g6h4e5,black
6359,1880476,David J Bush ★,JKB,2130,2161,a6*j9h6g6j11k10k11l10k12c3d2j5h5l4i10h9i7j7k5f5i3k4j6k7l5e6g4h7i6d3e4d5d4b5c5b6c6b7c7b8c8b9c10b12b11c9d9d8f8g7h8,white
6367,1878490,JKB,Shumacher;],2161,1362,a10*j9d10c4j11k11j12k12l10h6h9f9g3i4,black
6368,1877378,Tom Ace,JKB,1929,2161,k2i10g10e4f7g8e9h4i7h5k6h6,white
6371,1870648,zastrzyk,JKB,1751,2161,m12e4c3i5j4j6c6e9g7f10f9e10i8i9g10g9,white
6372,1870297,Giupiter,JKB,1843,2161,m10*f6e4e3f8c9e5h8h10i8h7e8g4h4f7j6f11e11f10i10i9k8j7e7e10k5l6b11g5,white
6373,1870295,JKB,jytou ★,2161,1624,a3e7j9j3k3j5h6h5i5j4i4i3h4i8g8f10h9h10g10f12f11e12d11e11h3,black
6374,1870293,linklink,JKB,1703,2161,m12e4e7h6f4e8j7f3k4k3h3g4g3j9i9h7f10e9k5i4m2l3m3l4m4l5m5l6m6k8m8l8b10c10a12c8,white
6375,1870290,JKB,Thoddy,2161,1441,a9*j9j7j4i6d5e8f7f8h7h6i7j6g7g5e6e3c4c3d3e1e2f1g2f2f4e5d6e4f5g3f3i8g9g10f10,black
6376,1867993,JKB,firehand,2161,1924,a9*j9j11k11l12h12j4c4c2d2g2l2j5e7e5f5f4i4j3i2h3i3h6g6f6f7,black
6377,1866369,JKB,pim,2161,1421,a10b11j9j11k11j12k12k10l8i6d5e7g7j4f7g4f6g8e9,black
6380,1857619,Shumacher;],JKB,1362,2161,a3i10k10k11j9j11i9h10h9i5c6g10g9f10d10e6d7c7d6d8f9e10c10b12c12f4e5e9b9c8a8b7a7b6a6b4b5c4c5e3f3e4f5g4j4g5l10i6h5f7,white
6381,1857618,JKB,Force majeure,2161,2092,a9*j4i10k10k12j12g7d5d10h7g9f9g8e8d3c3d2c2c4b6b5e3g2f2e4f6e11f10f11h10g10i8i9h9i5h6h5g6g4h4g5e5d4f4f3j5k2j2j3h3i7k6,black
6382,1857617,knrafto,JKB,1490,2161,b2i10k10k11j11k9l9e6h6f10,white
6384,1855432,JKB,eobllor,2161,1983,c2*j9j11k11j12k12k10l8l10i11i5f5e9h6g12i12h7i6j7g8h8i8i7g7g9f9e11f10g11f11e13e12d13d12c13b12c12c10,black
6385,1855431,mangajah,JKB,2002,2161,a9*c4i10k10k11j11k9e9e7h6g7c7c2b3b2h7g8f7e8f8g5f6f5e6e4d4e3d2d6,white
6386,1855430,JKB,PaulStu,2161,1896,a9*j4g7j9j6d5d6e5g6e7e8c9g5e6d8c8d7b7c6b6c5b5c4b4c2c3d2d3e2i6j5i5j2h8j3k4l2g2g9e3d11h4g10i9,black
6393,1851952,PaulStu,JKB,1896,2161,m11e4i5i8d10e9g8h6i6h9e7f7d9f6k7j9k9k8m7l8m8l9m9l10m10l7m6l6m5l5m4k12f10h7l12l4f4e6m3l2l3j3,white
6394,1848647,lapierrefolle,JKB,1906,2161,a9*i10e4k3h9c11g7i7k4j4i6h6h7m3l3d5d8k6l2j8j6f7d9c8d7f8g6f6g4g5i3,white
6395,1845947,JKB,Marius Halsor ★,2161,2005,a9*j9j11k11j10j4i6c4c2d2f8b10d6e8d10e9f6g6f9c10d11e10f7e6f5f10b12c12c11h7h8g9h6g7g8j7k5i7j8k8h4g4g5h5i4i5k2e5e7d7f3c8b9c9,black
6399,1841451,nick32,JKB,1318,2161,a2i10h10f8c9e6i7i6g7g6h6i4j4i5k5j6k6j7f6g3h3g4k7j8l8k8,white
6400,1841450,JKB,struggler,2161,1844,a10d7d5d6j9i8g7f10j6k7e10h4f5f8g8g6e7d12c11b13e11e12f11f12g11g2g3,black
6401,1841449,Shumacher;],JKB,1362,2161,m10*l12e4c4c3b4b3f6i5e6e9d10d9k6j8d3f2l5i9l8j10f8f9g9g8h8h7,white
6402,1841445,JKB,Force majeure,2161,2092,a6*c4i10e9e6i5g7c7d12c12c9h7g9d11d4h9j2j3k2k3l2h3,black
6403,1839581,JKB,Shumacher;],2161,1362,a9*j4i10e9d10j9j10e10i5c4e6g6f8d8d11g9j2i4g4h4j3k3l1l3m1i2g5h5,black
6404,1836414,JKB,bennok,2161,1905,m5f8j9j5d5d3c3e6d8f7f6e7i6i7h7g10g9f11f10e11h9,black
6405,1834964,Jonas,JKB,1729,2161,a13*i5e4e9i10g6f8g8f9g9f11h10g12e7e10d10e8d8b12c11c12e11d13f12g7i6j3h4g11e12d11f10h7j7i7j6i8j8i9j10j9l8k8l7k7l6k6m4l5m5l4,white
6406,1832386,firehand,JKB,1924,2161,m11e4c4c3b4b3d4f8e9e8h7i5k4j3i4i3d5e7f6g6h5h6,white
6407,1830822,PGuz,JKB,1624,2161,m5*j9e4c4c3d3c5h6j10k9k11d10g8i8i9h8g10g9e11h10g12c10d12b10f9e7f6b5b6f7g6,white
6409,1829063,JKB,pim,2161,1421,a9c11j9k10d5,black
6410,1826575,richyfourtytwo,JKB,1834,2161,a3i10e9f7i6i5e6d8h6g8h8g10g9f10f9d11e11e10h10h9i9i8k7j6k5h11g11j8k8j9k9k6c11b12c12d10,white
6411,1823823,Simon O,JKB,1279,2161,g7*l3i10,white
6412,1821619,JKB,isafam,2161,1671,c2e6j9j6c6c7d6d7g7h5i6k3f6g3g4f5g5i2f4f3d4f10h8g12g10,black
6413,1819802,Nate Watson,JKB,1691,2161,m4*j9e4c4c3d3c5b5h6f7i10,white
6414,1819801,JKB,Jonathan,2161,2017,a6*c4d8j9i5f6f9h8g7f8g8h6,black
6421,1817918,Ocross,JKB,1788,2161,a3i10l12f8c6e11g10f9g8g7i6h7i7h9h8h11g9f12j9j10l9k9l8k7,white
6423,1815790,JKB,sZamBa_,2161,1703,a5d10j9j6g7g8e9e11e10c12f10f11g10g11h10h12h11g12j11f7h6h5i5j3l2k4i4i3h4h3f4g2e3g4e6d8f6f8i7h9j8,black
6424,1815000,SoaresS,JKB,1529,2161,m11e4c4c3b4b3j4i8c9f8g8h6d7f5g6f9k8k7l7i7l6k4e7f10b10e11a12h5g5h3l2,black
6425,1812128,fomalhaut,JKB,1499,2161,i5*h9h6i7j3j5j6i6j4k4l2i5h4h5g5g6e6m2m1e7c7a8b9b8c8a9a10d7d6f5f6k3k2i4i3,white
6426,1810774,Szymon D,JKB,1531,2161,a8*d5i10k10k11j11k9l9d4c5c3d3c4e4f2e3e1d2d1b2c2b5a4i4f8j7i6k5j4l3j3l2i8k8l4k4k6j6j8k7l8j9j10i9h10h9g10,white
6427,1810772,JKB,Simon O,2161,1279,a5c11j9i11k10k11l10l11j11i13i12h13g12h10h12k4h6i8f8e10j6k7h9i9g10h5j4j3i4i3h4h3k3h7g6g9h8l1k2k1g4g3f4f3e4e2f2e3j2i7g8g11f11,black
6428,1810770,sZamBa_,JKB,1703,2161,a2i10e10f8h9i6e8e9c10d5c6d6c7d7b9c8b8c9b10c5j6i7j8j4j5i5l3j7l6k2l2l5,white
6429,1808893,JKB,apetresc ★,2161,1559,c2*j9g7j6j3f5i6j5j4k4l2k2k3i5g3h4i2h2h3e4,black
6432,1805378,JKB,Shumacher;],2161,1362,a5*j4j10e9d10j9i10e10g6k9i9i7i6k6h11k10l11j12k7l6k5l3i8j7l4h6h7g7f8g8,black
6433,1805376,Tom Ace,JKB,1929,2161,a6*i5i10d9j2g5h3i3i2d5d10e9e7e4f8j5h7d7d8b9c12c10c8b8c7b7c11k8i11j9e10f9j6f10c6b6c5b5c4b4c2c3d2d3g2g3h2k2j3k3h5h6f6l5k7m6l7m7k10,white
6435,1803978,JKB,Lukasz S.,2161,2047,a5g7j9j11k11k10i11i12d8d10i6,black
6436,1803977,Thoddy,JKB,1441,2161,b12*g7e4f4h9g9g6j5f3g3i5f6f7d8e7c7d7c8d6b6c6b7c4c5d4j4i6k6j6k5j8j7h8i9i8,white
6437,1803976,JKB,SoaresS,2161,1529,a13*j9e4h6j11k11j12k12k10l8i7j5i3c4c2d2e9j3,black
6438,1803975,Shumacher;],JKB,1362,2161,a3i10k10k11l10l11j11h12i9e9d10d8h10h6g7g6e7e6f6d9d7f7c8b10c10c9f8e8k5j5l4j7k7j8k8j9,white
6439,1800493,Mirko Rahn,JKB,2006,2161,m5*k10e4c4c3d3c5g3j11d10h6l9i4j4l2j3i6g6e9j7h9k8k5g7g11f9d12e10g8f8c12g10,black
6440,1800491,JKB,Shumacher;],2161,1362,a5*i5j10f8h6f6f7g6g7d8e7d7e6d6e5d5f2e4g3h8i6e2d2f1e3c4b3d3d9e8e10g9c5d4f11h10h11g11f13f12e13e12d13d12c13b12c12c10,black
6441,1800489,Tom Ace,JKB,1929,2161,k2*f8i10h6h4h5e10g9i4f5f11d9c11h10g12h11h12i11i12j11j12l11k11l10k10l9k9l8k8l7k7l6k5k4j5,white
6443,1792559,Thoddy,JKB,1441,2161,d10*g7e4i4f10e10f9e9f8d8e8d9f5e5e6c7d5c5d3c3c6a7b5b6c4e7g6f7i5,white
6444,1792558,JKB,SoaresS,2161,1529,a10*c4g8j9e7j6j5h6g5i4i7f5g4f6e9k6i6l4l5k5l3k4k3j4i3g6f4e5d4e4h10i9j8i8,black
6445,1792557,Jose Maria Grau Ribas,JKB,2083,2161,a3i10e9f7g7f8g8g6d9e5h6f9g9f11e7d8e8e10h5h10,white
6446,1791905,SoaresS,JKB,1529,2161,m11e4c4c3b4b3i5h7d7e9g9i4h5h4j4k2l3k4k3l2g3f2f5g8c10d8i7g5f6g6b9c8,white
6447,1788914,JKB,fomalhaut,2161,1499,c2b11j9i10i9j10k9k10h10h11g11g12f11f13e11b12h6c12d12l9i6g4j4h8j7j2k2c13d13i5j5j6i7k3j3i8j8l1k1,black
6448,1788913,Tom Ace,JKB,1929,2161,m8*e10e4c3h6f6e8f7f8g7g8d7d10h7h9k8j10i10j8k7j9,white
6449,1788910,JKB,apetresc ★,2161,1559,a4h9e9f6h6g7h8h7d7d11f10e8c9f11e11d13e12e13c10c12f12f13g12g13h12h13i12i13b12,black
6450,1788907,Jose Maria Grau Ribas,JKB,2083,2161,a3e9j9j11i11h6e7e5c8d7d8g8f8f9g7h7i5f10d10c11b10f4h5,black
6451,1783077,Jose Maria Grau Ribas,JKB,2083,2161,a3i10k10k11e9c11h6i5j6h5g6e10i9h10j9g5f6f5k4k3j4j3i4i3h4h3g4g3f4f3e4e3d4d3b4c4l10h9c5b5m2l3m3l4m4l5m5l7l6k7k6h12b12d10f10e12i11h11i8j10k9k12,white
6452,1777940,SoaresS,JKB,1529,2161,m11i5d5d3g5f8i7i9k6g10g7f7l6k8e9f9e7e8c9c11d10d11f10g9e10d8c8d7c7d6c6e4e5f4f5h3,white
6453,1775224,JKB,Jose Maria Grau Ribas,2161,2083,a10d4h6i10f8h4e5e9f9f5e6e10h9f3g4g6g5h5i5h8f6f7c6e8j5f10b11c11,white
6454,1770322,JKB,orgg,2161,1583,a4g7j9j8d8e6i5i6f7d10f9f8h6h7e9e8d9e7c7d4d5,black
6455,1767134,SeanWieder,JKB,1384,2161,m12e4i5i8h8i6h6h7f8g7f7g6f6g5f5g3g4h3h4j2f3f4k3l1m1l2m2l3m3k5l4k4m5l5m4l7,white
6456,1766646,Dratsva,JKB,1876,2161,m11i5e6e4f6f8d9f3h3e10c11e7c8d7c6c7a8b8a9b7a7b6a6c4b4b5a5c2f9h7h8k4h9c3,white
6457,1766644,JKB,arkan,2161,1375,a4i10k10k12j12j9f8c3b5,black
6458,1766642,blewsky,JKB,1601,2161,a1i10g11f8d9e10c11e6e7f6c7d8b9d5c5d4b4c6a7f7d12i5a6b8d7b7h9i6j5j6k6k5m4l3,white
6459,1766639,JKB,SoaresS,2161,1529,a10*j9g6d5d3c3f10d8c10j6k3i5h2j3k2j2k1i2i1g4e4f3f4g3j7i7i8g9h8d10g7g8h7b9e8b12e6b6b7,white
6460,1765876,SoaresS,JKB,1529,2161,m11i5d5d4c5c3b4c4b5c2h4e9g7g8j8h6f8f9h7g6f6f10i7f7d8e8c10e6l4k4l3k5,white
6461,1765875,JKB,Thoddy,2161,1441,a4*h6i4c4e2d2e1e3f2h3g3j5k3l4l2g5i1h2h1g2g1j2g6h5h7e8e7i8j6f7e9f8f10g9h10g10f12g11g12i11h13j12h11j9,black
6462,1765874,Stanley Kozera,JKB,1905,2161,a3f8j9j11l11l10e9e6e7c11h7g9d10f10i8i9d11e8c9d8k10i7j8i6h8h6d7c8g7g6,white
6463,1764999,vstjrt,JKB,1406,2161,m9*g7e4f4e11g10g8e9f8e8f7e6e7c8d7c7d6c5d3c3c6a7b5i7h9i9i8k7j8k8j9k9j11k11l12i11j10k10j13,white
6465,1764545,Tom Ace,JKB,1929,2161,k2*i9h6f7f5c6d4c3i8g9f8e8e9c10b5e5f3j4h7d9g4,white
6466,1762585,JKB,SYSTEM,2161,1291,a4,black
6468,1762509,Shumacher;],JKB,1362,2161,a3f8k10k12l11l12i7i5h6h8c9d6d7c10e10i8e6f4g4d9g8f9g9f10g11g10i9h7k7k6j7i6,white
6469,1762508,JKB,Giupiter,2161,1843,a10d5h6g8c4b3i8j7i7h5i5i4j4k2j3j2i3i2g3f2e4h3g4h4f6g6f7d10e9e10f9f11i10g9f10e11h10,black
6470,1762507,Tom Ace,JKB,1929,2161,a10*c4f8k10d3f2h6g6f9g8g7j5i4k4k3,white
6471,1760015,JKB,Dratsva,2161,1876,a4*i5h9j9j8f8d11i9i4g4i7i8h10g9g3h3g5h5h4j4k2k4l3j3j2i3i1h2h1f2g2e4f4e5f5e6f7d8e8c10b12c12c11d10f10h8f9e9g8g7h7k6j7l7k8l8k10k9i11g10f12e11k5j6e10f11,black
6472,1760014,Giupiter,JKB,1843,2161,a13*d4f8i7i5h6h10i11h9d9d10f9e9b11d11,white
6473,1759389,FruG0,JKB,2023,2161,a3e9d10d8l5j10i6i7e8d9h8h7f8f10f9e10i10i9j9h10j8h12h11i8k6j4k4k3l2,black
6474,1759387,JKB,Marcin Pindral,2161,1713,a10b11j9j11k11i12k10l12k12i5d5d3c3c4e3f8g6f9h7i4j6g5l2,black
6476,1757883,vieuxsac,JKB,1945,2161,a4*j10i5g6h3c3f4e5e8c7e4j5j4d5b2g3g4d3e2e3f2f3e9f7g8k7k2h7h1j2g5h2d4b5e7f6e6f5c5,white
6477,1757882,JKB,wojtek,2161,1282,a5*i5j2d5i10k10k11j11f8g8,black
6479,1757877,JKB,Tom Ace,2161,1929,a7*i5k4d5g7e9c11k10j3h4h2c3h5i4f8d8e5c6c7e6e3f5h3f4,black
6480,1751517,JKB,Shumacher;],2161,1362,a4*i5i10k10k12j12g9f9j4j9i9j8j10k9i7g4e11f10f11j6j3k5h4i3i4l3l2k2k3g5i6h6j5g8j11k11g10d10c12b12c11,white
6481,1751516,Tom Ace,JKB,1929,2161,a8*g7d3j4i10k10k11l10h12h11i11k4g8h7f10f9g9,white
6482,1751515,JKB,Thoddy,2161,1441,a4*i5h7j9j6g7d10i7i6e8g9g8i8h8h9k7j7k4l5e10e11d11f8f7g5h5j4i3c13b12,black
6484,1743659,JKB,Gwylim Ashley,2161,1340,a11i10d5c8f8g5h5f9e9g6d7e8d8d9c9c10f7e6c7b10b12b9e7d11e10e11g10,black
6485,1743658,Tom Ace,JKB,1929,2161,k2*f9i10i11i5d5f8e8e9c10e10c11d12e11d11b13d9c9d7c6b8h6f6i6h5j5j4k4k3m2l3m3l4m4l5m5l6m6l7m7l9l8k9k8i9j7g11,white
6486,1743657,JKB,Marcin Pindral,2161,1713,a4*i5j11e9g7k10j10k11j12l11k8i8f11j9j4h4d10e10d11e11i4g4e12f7,black
6487,1743656,Lukasz S.,JKB,2047,2161,m7*e9e4c4c3d3c5b5b6h6g7g6h8d11e10d10f7i8h9i9h11j10j11k10k11h10d12c12,black
6488,1743651,JKB,Mirko Rahn,2161,2006,a4d8j9h4j4i6j7k5h6f7i4g8f8f9e8d10h7h9k8h10h8i11k10k11j11i13i12h13h12g13g12f13e12,black
6490,1743640,JKB,David J Bush ★,2161,2130,c2*j9h6f5f8e8e9c10d11e10b12g7h5e5f6g5g6l4k6j6i8k7j7m5l6m6l7m7k9l9k11k10i12j11j12i11h12h11g12g11f12e11d13c12d12c11g9,white
6491,1742670,JKB,purgency,2161,1641,a4f4j9f9i5j8e9,black
6492,1742666,JKB,Mirko Rahn,2161,2006,a11e5c4d7h6g8f8g7f7g6e6d6f5e10f9f10h9g9i7,black
6494,1742659,JKB,David J Bush ★,2161,2130,a4*i5j11l11g7j7i9h9i7i8f10e8j4i4i6k5j3j2j5l4l2k2k3d8f6e6f4c5e4b5d6,white
6495,1742654,Tony,JKB,2144,2161,m7*e9e4d3i5k5j6j5i6k6j7k7j8k8j9k9j11j10j4f5e7g6j3d6d12d11c12c11c5g3b12f11e8d9,black
6496,1742648,JKB,Szymon D,2161,1531,c2*i5i10k10k11l10l11j11h12j12k9j9i9e9d10h11e10f9h6j6i7g6f8h8g10f10h4j7l2f6f5g4g5j3i2c6e4d4d5k1j4i4i6l4k4,white
6497,1741149,JKB,temifar,2161,1337,a11f7d5c8j6i9g7f10f9e10g10g9h9i7h8h7g8g6h6i4k4j5h5h3h4i3g4g1g3h2g2h1e2,black
6498,1741148,broutcha,JKB,1870,2161,a3i10k10k11l10l11j11h12e10d6i5g8f8f9c9e9d9d10b11b10c10d11c12e7e8g6,white
6499,1741146,JKB,Knyx,2161,1460,a4*i5g9j9j7e9g6e6g3g5j2f3f4d5e4d4e3c3e7h7h5j3k2i3,black
6500,1741143,vieuxsac,JKB,1945,2161,a4*j10i5h6h3g3f8e8e9c10d9c9d11b12b11c11d7g7g5j5j4l3l2i3h5k3k2j3h2i2k4l4k6k5i7h8i6c6b8f6f5,white
6501,1738898,Ellek(150),JKB,1694,2161,f8*e6e4g5e9h7g10c7d7g7g6d6i9j6d12,white
6502,1738896,JKB,Marcin Pindral,2161,1713,c2*i5j11e9g7k10j10k11j12l11k8i8j4h4c11d11h5h6,black
6503,1738894,FruG0,JKB,2023,2161,a3e9d10d6k5j8i8k4l4l3j5i3j3i6i5i4h5h10g9h8g8g4f6f10e8e5j4f7j7e11g10f12g11g12h11h12j11i11k9,black
6505,1738884,Bandoum,JKB,1592,2161,b12*g7e4g4g9d10g6i5j3h4h6i6h7i7h9j8i10l9k9l8k8l7k7l6k6l5k5l4k4k3l3f6f5g5e8d8e7d6c9a10c8b8b11d9d7b10c10h8g8,white
6506,1726458,Austral,JKB,1963,2161,b10*d4e9j9h6g7j11f6e5g4g8i7h7i5i6k5j6k6j8k8k7f9f8,white
6507,1726456,JKB,Falsifian,2161,2040,a5e8j9j11l11l10i11d4i5h8f8h6i7k3h5h9g6e10g9i2g3,black
6508,1726454,Marcin Pindral,JKB,1713,2161,m9*f10e4c4c2d2c5h6g8i6i7f8f9e9g7j6e10k6j8i8j7h8h7,white
6509,1726451,JKB,David J Bush ★,2161,2130,a4*i5i10k10h12h11i11l9i7f8e10g9j4h4i3j3i4g5g6h7h5f6f7d8e7d7e6,white
6510,1726447,zastrzyk,JKB,1751,2161,m11i8d5d3b3b4e3e9g8g7h8g6k5i7,white
6511,1725762,Juan Jose Montes de Oca Arbos,JKB,1634,2161,k11*g7e4h5f9g9g8i7h8i8h10h9f11f10e11e10d11c11d10c10d9c9d8c8d7c6b12a13a12c12c7i10i9k8j9k10k9m8l9m9l10m10l12m12m11l11k12a8b8a9b9a10b10g11g10b11a11,white
6512,1725761,JKB,Marcin Pindral,2161,1713,a4*i5j11e9g7f6f9g8f4h5i6h7h6e8d11i7f10c11d10j7k5f8g11c10d9c9d8c8e6,white
